year,nomination,film,win
1945,SHORT SUBJECT (Two-reel),The Little Witch,FALSE
1945,SHORT SUBJECT (Two-reel),Star in the Night,TRUE
1945,SOUND RECORDING,The Bells of St. Mary's,TRUE
1945,SOUND RECORDING,Flame of Barbary Coast,FALSE
1945,SOUND RECORDING,Lady on a Train,FALSE
1945,SOUND RECORDING,Leave Her to Heaven,FALSE
1945,SOUND RECORDING,Rhapsody in Blue,FALSE
1945,SOUND RECORDING,A Song to Remember,FALSE
1945,SOUND RECORDING,The Southerner,FALSE
1945,SOUND RECORDING,They Were Expendable,FALSE
1945,SOUND RECORDING,The Three Caballeros,FALSE
1945,SOUND RECORDING,Three Is a Family,FALSE
1945,SOUND RECORDING,The Unseen,FALSE
1945,SOUND RECORDING,Wonder Man,FALSE
1945,SPECIAL EFFECTS,Captain Eddie,FALSE
1945,SPECIAL EFFECTS,Spellbound,FALSE
1945,SPECIAL EFFECTS,They Were Expendable,FALSE
1945,SPECIAL EFFECTS,A Thousand and One Nights,FALSE
1945,SPECIAL EFFECTS,Wonder Man,TRUE
1945,WRITING (Original Motion Picture Story),The Affairs of Susan,FALSE
1945,WRITING (Original Motion Picture Story),The House on 92nd Street,TRUE
1945,WRITING (Original Motion Picture Story),A Medal for Benny,FALSE
1945,WRITING (Original Motion Picture Story),"Objective, Burma!",FALSE
1945,WRITING (Original Motion Picture Story),A Song to Remember,FALSE
1945,WRITING (Original Screenplay),Dillinger,FALSE
1945,WRITING (Original Screenplay),Marie-Louise,TRUE
1945,WRITING (Original Screenplay),Music for Millions,FALSE
1945,WRITING (Original Screenplay),Salty O'Rourke,FALSE
1945,WRITING (Original Screenplay),"What Next, Corporal Hargrove?",FALSE
1945,WRITING (Screenplay),G. I. Joe,FALSE
1945,WRITING (Screenplay),The Lost Weekend,TRUE
1945,WRITING (Screenplay),Mildred Pierce,FALSE
1945,WRITING (Screenplay),Pride of the Marines,FALSE
1945,WRITING (Screenplay),A Tree Grows in Brooklyn,FALSE
1945,SPECIAL AWARD,,TRUE
1945,SPECIAL AWARD,,TRUE
1945,SPECIAL AWARD,,TRUE
1945,SPECIAL AWARD,,TRUE
1946,ACTOR,The Best Years of Our Lives,TRUE
1946,ACTOR,Henry V,FALSE
1946,ACTOR,The Jolson Story,FALSE
1946,ACTOR,The Yearling,FALSE
1946,ACTOR,It's a Wonderful Life,FALSE
1946,ACTOR IN A SUPPORTING ROLE,The Green Years,FALSE
1946,ACTOR IN A SUPPORTING ROLE,The Jolson Story,FALSE
1946,ACTOR IN A SUPPORTING ROLE,Notorious,FALSE
1946,ACTOR IN A SUPPORTING ROLE,The Best Years of Our Lives,TRUE
1946,ACTOR IN A SUPPORTING ROLE,The Razor's Edge,FALSE
1946,ACTRESS,To Each His Own,TRUE
1946,ACTRESS,Brief Encounter,FALSE
1946,ACTRESS,Duel in the Sun,FALSE
1946,ACTRESS,Sister Kenny,FALSE
1946,ACTRESS,The Yearling,FALSE
1946,ACTRESS IN A SUPPORTING ROLE,The Spiral Staircase,FALSE
1946,ACTRESS IN A SUPPORTING ROLE,The Razor's Edge,TRUE
1946,ACTRESS IN A SUPPORTING ROLE,Duel in the Sun,FALSE
1946,ACTRESS IN A SUPPORTING ROLE,Saratoga Trunk,FALSE
1946,ACTRESS IN A SUPPORTING ROLE,Anna and the King of Siam,FALSE
1946,ART DIRECTION (Black-and-White),Anna and the King of Siam,TRUE
1946,ART DIRECTION (Black-and-White),Kitty,FALSE
1946,ART DIRECTION (Black-and-White),The Razor's Edge,FALSE
1946,ART DIRECTION (Color),Caesar and Cleopatra,FALSE
1946,ART DIRECTION (Color),Henry V,FALSE
1946,ART DIRECTION (Color),The Yearling,TRUE
1946,CINEMATOGRAPHY (Black-and-White),Anna and the King of Siam,TRUE
1946,CINEMATOGRAPHY (Black-and-White),The Green Years,FALSE
1946,CINEMATOGRAPHY (Color),The Jolson Story,FALSE
1946,CINEMATOGRAPHY (Color),The Yearling,TRUE
1946,DIRECTING,The Best Years of Our Lives,TRUE
1946,DIRECTING,Brief Encounter,FALSE
1946,DIRECTING,It's a Wonderful Life,FALSE
1946,DIRECTING,The Killers,FALSE
1946,DIRECTING,The Yearling,FALSE
1946,DOCUMENTARY (Short Subject),Atomic Power,FALSE
1946,DOCUMENTARY (Short Subject),Life at the Zoo,FALSE
1946,DOCUMENTARY (Short Subject),Paramount News Issue #37 (Twentieth Anniversary Issue!  1927.....1947),FALSE
1946,DOCUMENTARY (Short Subject),Seeds of Destiny,TRUE
1946,DOCUMENTARY (Short Subject),Traffic with the Devil,FALSE
1946,FILM EDITING,The Best Years of Our Lives,TRUE
1946,FILM EDITING,It's a Wonderful Life,FALSE
1946,FILM EDITING,The Jolson Story,FALSE
1946,FILM EDITING,The Killers,FALSE
1946,FILM EDITING,The Yearling,FALSE
1946,MUSIC (Music Score of a Dramatic or Comedy Picture),Anna and the King of Siam,FALSE
1946,MUSIC (Music Score of a Dramatic or Comedy Picture),The Best Years of Our Lives,TRUE
1946,MUSIC (Music Score of a Dramatic or Comedy Picture),Henry V,FALSE
1946,MUSIC (Music Score of a Dramatic or Comedy Picture),Humoresque,FALSE
1946,MUSIC (Music Score of a Dramatic or Comedy Picture),The Killers,FALSE
1946,MUSIC (Scoring of a Musical Picture),Blue Skies,FALSE
1946,MUSIC (Scoring of a Musical Picture),Centennial Summer,FALSE
1946,MUSIC (Scoring of a Musical Picture),The Harvey Girls,FALSE
1946,MUSIC (Scoring of a Musical Picture),The Jolson Story,TRUE
1946,MUSIC (Scoring of a Musical Picture),Night and Day,FALSE
1946,MUSIC (Song),Centennial Summer,FALSE
1946,MUSIC (Song),The Dolly Sisters,FALSE
1946,MUSIC (Song),Canyon Passage,FALSE
1946,MUSIC (Song),The Harvey Girls,TRUE
1946,MUSIC (Song),Blue Skies,FALSE
1946,BEST MOTION PICTURE,The Best Years of Our Lives,TRUE
1946,BEST MOTION PICTURE,Henry V,FALSE
1946,BEST MOTION PICTURE,It's a Wonderful Life,FALSE
1946,BEST MOTION PICTURE,The Razor's Edge,FALSE
1946,BEST MOTION PICTURE,The Yearling,FALSE
1946,SHORT SUBJECT (Cartoon),The Cat Concerto,TRUE
1946,SHORT SUBJECT (Cartoon),Chopin's Musical Moments,FALSE
1946,SHORT SUBJECT (Cartoon),John Henry and the Inky Poo,FALSE
1946,SHORT SUBJECT (Cartoon),Squatter's Rights,FALSE
1946,SHORT SUBJECT (Cartoon),Walky Talky Hawky,FALSE
1946,SHORT SUBJECT (One-reel),Dive-Hi Champs,FALSE
1946,SHORT SUBJECT (One-reel),Facing Your Danger,TRUE
1946,SHORT SUBJECT (One-reel),Golden Horses,FALSE
1946,SHORT SUBJECT (One-reel),Smart as a Fox,FALSE
1946,SHORT SUBJECT (One-reel),Sure Cures,FALSE
1946,SHORT SUBJECT (Two-reel),A Boy and His Dog,TRUE
1946,SHORT SUBJECT (Two-reel),College Queen,FALSE
1946,SHORT SUBJECT (Two-reel),Hiss and Yell,FALSE
1946,SHORT SUBJECT (Two-reel),The Luckiest Guy in the World,FALSE
1946,SOUND RECORDING,The Best Years of Our Lives,FALSE
1946,SOUND RECORDING,It's a Wonderful Life,FALSE
1946,SOUND RECORDING,The Jolson Story,TRUE
1946,SPECIAL EFFECTS,Blithe Spirit,TRUE
1946,SPECIAL EFFECTS,A Stolen Life,FALSE
1946,WRITING (Original Motion Picture Story),The Dark Mirror,FALSE
1946,WRITING (Original Motion Picture Story),The Strange Love of Martha Ivers,FALSE
1946,WRITING (Original Motion Picture Story),The Stranger,FALSE
1946,WRITING (Original Motion Picture Story),To Each His Own,FALSE
1946,WRITING (Original Motion Picture Story),Vacation from Marriage,TRUE
1946,WRITING (Original Screenplay),The Blue Dahlia,FALSE
1946,WRITING (Original Screenplay),Children of Paradise,FALSE
1946,WRITING (Original Screenplay),Notorious,FALSE
1946,WRITING (Original Screenplay),Road to Utopia,FALSE
1946,WRITING (Original Screenplay),The Seventh Veil,TRUE
1946,WRITING (Screenplay),Anna and the King of Siam,FALSE
1946,WRITING (Screenplay),The Best Years of Our Lives,TRUE
1946,WRITING (Screenplay),Brief Encounter,FALSE
1946,WRITING (Screenplay),The Killers,FALSE
1946,WRITING (Screenplay),Open City,FALSE
1946,SPECIAL AWARD,,TRUE
1946,SPECIAL AWARD,,TRUE
1946,SPECIAL AWARD,,TRUE
1946,SPECIAL AWARD,,TRUE
1946,IRVING G. THALBERG MEMORIAL AWARD,,TRUE
1947,ACTOR,A Double Life,TRUE
1947,ACTOR,Body and Soul,FALSE
1947,ACTOR,Gentleman's Agreement,FALSE
1947,ACTOR,Life with Father,FALSE
1947,ACTOR,Mourning Becomes Electra,FALSE
1947,ACTOR IN A SUPPORTING ROLE,The Farmer's Daughter,FALSE
1947,ACTOR IN A SUPPORTING ROLE,Ride the Pink Horse,FALSE
1947,ACTOR IN A SUPPORTING ROLE,Miracle on 34th Street,TRUE
1947,ACTOR IN A SUPPORTING ROLE,Crossfire,FALSE
1947,ACTOR IN A SUPPORTING ROLE,Kiss of Death,FALSE
1947,ACTRESS,Possessed,FALSE
1947,ACTRESS,Smash-Up--The Story of a Woman,FALSE
1947,ACTRESS,Gentleman's Agreement,FALSE
1947,ACTRESS,Mourning Becomes Electra,FALSE
1947,ACTRESS,The Farmer's Daughter,TRUE
1947,ACTRESS IN A SUPPORTING ROLE,The Paradine Case,FALSE
1947,ACTRESS IN A SUPPORTING ROLE,Crossfire,FALSE
1947,ACTRESS IN A SUPPORTING ROLE,Gentleman's Agreement,TRUE
1947,ACTRESS IN A SUPPORTING ROLE,The Egg and I,FALSE
1947,ACTRESS IN A SUPPORTING ROLE,Gentleman's Agreement,FALSE
1947,ART DIRECTION (Black-and-White),The Foxes of Harrow,FALSE
1947,ART DIRECTION (Black-and-White),Great Expectations,TRUE
1947,ART DIRECTION (Color),Black Narcissus,TRUE
1947,ART DIRECTION (Color),Life with Father,FALSE
1947,CINEMATOGRAPHY (Black-and-White),The Ghost and Mrs. Muir,FALSE
1947,CINEMATOGRAPHY (Black-and-White),Great Expectations,TRUE
1947,CINEMATOGRAPHY (Black-and-White),Green Dolphin Street,FALSE
1947,CINEMATOGRAPHY (Color),Black Narcissus,TRUE
1947,CINEMATOGRAPHY (Color),Life with Father,FALSE
1947,CINEMATOGRAPHY (Color),Mother Wore Tights,FALSE
1947,DIRECTING,The Bishop's Wife,FALSE
1947,DIRECTING,Crossfire,FALSE
1947,DIRECTING,A Double Life,FALSE
1947,DIRECTING,Gentleman's Agreement,TRUE
1947,DIRECTING,Great Expectations,FALSE
1947,DOCUMENTARY (Feature),Design for Death,TRUE
1947,DOCUMENTARY (Feature),Journey into Medicine,FALSE
1947,DOCUMENTARY (Feature),The World Is Rich,FALSE
1947,DOCUMENTARY (Short Subject),First Steps,TRUE
1947,DOCUMENTARY (Short Subject),Passport to Nowhere,FALSE
1947,DOCUMENTARY (Short Subject),School in the Mailbox,FALSE
1947,FILM EDITING,The Bishop's Wife,FALSE
1947,FILM EDITING,Body and Soul,TRUE
1947,FILM EDITING,Gentleman's Agreement,FALSE
1947,FILM EDITING,Green Dolphin Street,FALSE
1947,FILM EDITING,Odd Man Out,FALSE
1947,MUSIC (Music Score of a Dramatic or Comedy Picture),The Bishop's Wife,FALSE
1947,MUSIC (Music Score of a Dramatic or Comedy Picture),Captain from Castile,FALSE
1947,MUSIC (Music Score of a Dramatic or Comedy Picture),A Double Life,TRUE
1947,MUSIC (Music Score of a Dramatic or Comedy Picture),Forever Amber,FALSE
1947,MUSIC (Music Score of a Dramatic or Comedy Picture),Life with Father,FALSE
1947,MUSIC (Scoring of a Musical Picture),Fiesta,FALSE
1947,MUSIC (Scoring of a Musical Picture),Mother Wore Tights,TRUE
1947,MUSIC (Scoring of a Musical Picture),My Wild Irish Rose,FALSE
1947,MUSIC (Scoring of a Musical Picture),Road to Rio,FALSE
1947,MUSIC (Scoring of a Musical Picture),Song of the South,FALSE
1947,MUSIC (Song),"The Time, the Place and the Girl",FALSE
1947,MUSIC (Song),The Perils of Pauline,FALSE
1947,MUSIC (Song),Good News,FALSE
1947,MUSIC (Song),Mother Wore Tights,FALSE
1947,MUSIC (Song),Song of the South,TRUE
1947,BEST MOTION PICTURE,The Bishop's Wife,FALSE
1947,BEST MOTION PICTURE,Crossfire,FALSE
1947,BEST MOTION PICTURE,Gentleman's Agreement,TRUE
1947,BEST MOTION PICTURE,Great Expectations,FALSE
1947,BEST MOTION PICTURE,Miracle on 34th Street,FALSE
1947,SHORT SUBJECT (Cartoon),Chip An' Dale,FALSE
1947,SHORT SUBJECT (Cartoon),Dr. Jekyll and Mr. Mouse,FALSE
1947,SHORT SUBJECT (Cartoon),Pluto's Blue Note,FALSE
1947,SHORT SUBJECT (Cartoon),Tubby the Tuba,FALSE
1947,SHORT SUBJECT (Cartoon),Tweetie Pie,TRUE
1947,SHORT SUBJECT (One-reel),"Brooklyn, U.S.A.",FALSE
1947,SHORT SUBJECT (One-reel),Good-bye Miss Turlock,TRUE
1947,SHORT SUBJECT (One-reel),Moon Rockets,FALSE
1947,SHORT SUBJECT (One-reel),Now You See It,FALSE
1947,SHORT SUBJECT (One-reel),So You Want to Be in Pictures,FALSE
1947,SHORT SUBJECT (Two-reel),Champagne for Two,FALSE
1947,SHORT SUBJECT (Two-reel),Climbing the Matterhorn,TRUE
1947,SHORT SUBJECT (Two-reel),Fight of the Wild Stallions,FALSE
1947,SHORT SUBJECT (Two-reel),Give Us the Earth,FALSE
1947,SHORT SUBJECT (Two-reel),A Voice Is Born: The Story of Niklos Gafni,FALSE
1947,SOUND RECORDING,The Bishop's Wife,TRUE
1947,SOUND RECORDING,Green Dolphin Street,FALSE
1947,SOUND RECORDING,T-Men,FALSE
1947,SPECIAL EFFECTS,Green Dolphin Street,TRUE
1947,SPECIAL EFFECTS,Unconquered,FALSE
1947,WRITING (Motion Picture Story),A Cage of Nightingales,FALSE
1947,WRITING (Motion Picture Story),It Happened on Fifth Avenue,FALSE
1947,WRITING (Motion Picture Story),Kiss of Death,FALSE
1947,WRITING (Motion Picture Story),Miracle on 34th Street,TRUE
1947,WRITING (Motion Picture Story),Smash-Up--The Story of a Woman,FALSE
1947,WRITING (Original Screenplay),The Bachelor and the Bobby-Soxer,TRUE
1947,WRITING (Original Screenplay),Body and Soul,FALSE
1947,WRITING (Original Screenplay),A Double Life,FALSE
1947,WRITING (Original Screenplay),Monsieur Verdoux,FALSE
1947,WRITING (Original Screenplay),Shoe-Shine,FALSE
1947,WRITING (Screenplay),Boomerang!,FALSE
1947,WRITING (Screenplay),Crossfire,FALSE
1947,WRITING (Screenplay),Gentleman's Agreement,FALSE
1947,WRITING (Screenplay),Great Expectations,FALSE
1947,WRITING (Screenplay),Miracle on 34th Street,TRUE
1947,SPECIAL AWARD,,TRUE
1947,SPECIAL AWARD,,TRUE
1947,SPECIAL AWARD,,TRUE
1947,SPECIAL AWARD,,TRUE
1948,ACTOR,Johnny Belinda,FALSE
1948,ACTOR,The Search,FALSE
1948,ACTOR,When My Baby Smiles at Me,FALSE
1948,ACTOR,Hamlet,TRUE
1948,ACTOR,Sitting Pretty,FALSE
1948,ACTOR IN A SUPPORTING ROLE,Johnny Belinda,FALSE
1948,ACTOR IN A SUPPORTING ROLE,Joan of Arc,FALSE
1948,ACTOR IN A SUPPORTING ROLE,I Remember Mama,FALSE
1948,ACTOR IN A SUPPORTING ROLE,The Treasure of the Sierra Madre,TRUE
1948,ACTOR IN A SUPPORTING ROLE,The Luck of the Irish,FALSE
1948,ACTRESS,Joan of Arc,FALSE
1948,ACTRESS,The Snake Pit,FALSE
1948,ACTRESS,I Remember Mama,FALSE
1948,ACTRESS,"Sorry, Wrong Number",FALSE
1948,ACTRESS,Johnny Belinda,TRUE
1948,ACTRESS IN A SUPPORTING ROLE,I Remember Mama,FALSE
1948,ACTRESS IN A SUPPORTING ROLE,I Remember Mama,FALSE
1948,ACTRESS IN A SUPPORTING ROLE,Johnny Belinda,FALSE
1948,ACTRESS IN A SUPPORTING ROLE,Hamlet,FALSE
1948,ACTRESS IN A SUPPORTING ROLE,Key Largo,TRUE
1948,ART DIRECTION (Black-and-White),Hamlet,TRUE
1948,ART DIRECTION (Black-and-White),Johnny Belinda,FALSE
1948,ART DIRECTION (Color),Joan of Arc,FALSE
1948,ART DIRECTION (Color),The Red Shoes,TRUE
1948,CINEMATOGRAPHY (Black-and-White),A Foreign Affair,FALSE
1948,CINEMATOGRAPHY (Black-and-White),I Remember Mama,FALSE
1948,CINEMATOGRAPHY (Black-and-White),Johnny Belinda,FALSE
1948,CINEMATOGRAPHY (Black-and-White),The Naked City,TRUE
1948,CINEMATOGRAPHY (Black-and-White),Portrait of Jennie,FALSE
1948,CINEMATOGRAPHY (Color),Green Grass of Wyoming,FALSE
1948,CINEMATOGRAPHY (Color),Joan of Arc,TRUE
1948,CINEMATOGRAPHY (Color),The Loves of Carmen,FALSE
1948,CINEMATOGRAPHY (Color),The Three Musketeers,FALSE
1948,COSTUME DESIGN (Black-and-White),B. F.'s Daughter,FALSE
1948,COSTUME DESIGN (Black-and-White),Hamlet,TRUE
1948,COSTUME DESIGN (Color),The Emperor Waltz,FALSE
1948,COSTUME DESIGN (Color),Joan of Arc,TRUE
1948,DIRECTING,Hamlet,FALSE
1948,DIRECTING,Johnny Belinda,FALSE
1948,DIRECTING,The Search,FALSE
1948,DIRECTING,The Snake Pit,FALSE
1948,DIRECTING,The Treasure of the Sierra Madre,TRUE
1948,DOCUMENTARY (Feature),The Quiet One,FALSE
1948,DOCUMENTARY (Feature),The Secret Land,TRUE
1948,DOCUMENTARY (Short Subject),Heart to Heart,FALSE
1948,DOCUMENTARY (Short Subject),Operation Vittles,FALSE
1948,DOCUMENTARY (Short Subject),Toward Independence,TRUE
1948,FILM EDITING,Joan of Arc,FALSE
1948,FILM EDITING,Johnny Belinda,FALSE
1948,FILM EDITING,The Naked City,TRUE
1948,FILM EDITING,Red River,FALSE
1948,FILM EDITING,The Red Shoes,FALSE
1948,MUSIC (Music Score of a Dramatic or Comedy Picture),Hamlet,FALSE
1948,MUSIC (Music Score of a Dramatic or Comedy Picture),Joan of Arc,FALSE
1948,MUSIC (Music Score of a Dramatic or Comedy Picture),Johnny Belinda,FALSE
1948,MUSIC (Music Score of a Dramatic or Comedy Picture),The Red Shoes,TRUE
1948,MUSIC (Music Score of a Dramatic or Comedy Picture),The Snake Pit,FALSE
1948,MUSIC (Scoring of a Musical Picture),Easter Parade,TRUE
1948,MUSIC (Scoring of a Musical Picture),The Emperor Waltz,FALSE
1948,MUSIC (Scoring of a Musical Picture),The Pirate,FALSE
1948,MUSIC (Scoring of a Musical Picture),Romance on the High Seas,FALSE
1948,MUSIC (Scoring of a Musical Picture),When My Baby Smiles at Me,FALSE
1948,MUSIC (Song),The Paleface,TRUE
1948,MUSIC (Song),Casbah,FALSE
1948,MUSIC (Song),Romance on the High Seas,FALSE
1948,MUSIC (Song),That Lady in Ermine,FALSE
1948,MUSIC (Song),Wet Blanket Policy,FALSE
1948,BEST MOTION PICTURE,Hamlet,TRUE
1948,BEST MOTION PICTURE,Johnny Belinda,FALSE
1948,BEST MOTION PICTURE,The Red Shoes,FALSE
1948,BEST MOTION PICTURE,The Snake Pit,FALSE
1948,BEST MOTION PICTURE,The Treasure of the Sierra Madre,FALSE
1948,SHORT SUBJECT (Cartoon),The Little Orphan,TRUE
1948,SHORT SUBJECT (Cartoon),Mickey and the Seal,FALSE
1948,SHORT SUBJECT (Cartoon),Mouse Wreckers,FALSE
1948,SHORT SUBJECT (Cartoon),Robin Hoodlum,FALSE
1948,SHORT SUBJECT (Cartoon),Tea for Two Hundred,FALSE
1948,SHORT SUBJECT (One-reel),Annie Was a Wonder,FALSE
1948,SHORT SUBJECT (One-reel),Cinderella Horse,FALSE
1948,SHORT SUBJECT (One-reel),So You Want to Be on the Radio,FALSE
1948,SHORT SUBJECT (One-reel),Symphony of a City,TRUE
1948,SHORT SUBJECT (One-reel),You Can't Win,FALSE
1948,SHORT SUBJECT (Two-reel),Calgary Stampede,FALSE
1948,SHORT SUBJECT (Two-reel),Going to Blazes,FALSE
1948,SHORT SUBJECT (Two-reel),Samba-Mania,FALSE
1948,SHORT SUBJECT (Two-reel),Seal Island,TRUE
1948,SHORT SUBJECT (Two-reel),Snow Capers,FALSE
1948,SOUND RECORDING,Johnny Belinda,FALSE
1948,SOUND RECORDING,Moonrise,FALSE
1948,SOUND RECORDING,The Snake Pit,TRUE
1948,SPECIAL EFFECTS,Deep Waters,FALSE
1948,SPECIAL EFFECTS,Portrait of Jennie,TRUE
1948,WRITING (Motion Picture Story),Louisiana Story,FALSE
1948,WRITING (Motion Picture Story),The Naked City,FALSE
1948,WRITING (Motion Picture Story),Red River,FALSE
1948,WRITING (Motion Picture Story),The Red Shoes,FALSE
1948,WRITING (Motion Picture Story),The Search,TRUE
1948,WRITING (Screenplay),A Foreign Affair,FALSE
1948,WRITING (Screenplay),Johnny Belinda,FALSE
1948,WRITING (Screenplay),The Search,FALSE
1948,WRITING (Screenplay),The Snake Pit,FALSE
1948,WRITING (Screenplay),The Treasure of the Sierra Madre,TRUE
1948,SPECIAL FOREIGN LANGUAGE FILM AWARD,,TRUE
1948,SPECIAL AWARD,,TRUE
1948,SPECIAL AWARD,,TRUE
1948,SPECIAL AWARD,,TRUE
1948,SPECIAL AWARD,,TRUE
1948,SPECIAL AWARD,,TRUE
1948,IRVING G. THALBERG MEMORIAL AWARD,,TRUE
1949,ACTOR,All the King's Men,TRUE
1949,ACTOR,Champion,FALSE
1949,ACTOR,Twelve O'Clock High,FALSE
1949,ACTOR,The Hasty Heart,FALSE
1949,ACTOR,Sands of Iwo Jima,FALSE
1949,ACTOR IN A SUPPORTING ROLE,All the King's Men,FALSE
1949,ACTOR IN A SUPPORTING ROLE,Twelve O'Clock High,TRUE
1949,ACTOR IN A SUPPORTING ROLE,Champion,FALSE
1949,ACTOR IN A SUPPORTING ROLE,The Heiress,FALSE
1949,ACTOR IN A SUPPORTING ROLE,Battleground,FALSE
1949,ACTRESS,Pinky,FALSE
1949,ACTRESS,The Heiress,TRUE
1949,ACTRESS,My Foolish Heart,FALSE
1949,ACTRESS,"Edward, My Son",FALSE
1949,ACTRESS,Come to the Stable,FALSE
1949,ACTRESS IN A SUPPORTING ROLE,Pinky,FALSE
1949,ACTRESS IN A SUPPORTING ROLE,Come to the Stable,FALSE
1949,ACTRESS IN A SUPPORTING ROLE,Come to the Stable,FALSE
1949,ACTRESS IN A SUPPORTING ROLE,All the King's Men,TRUE
1949,ACTRESS IN A SUPPORTING ROLE,Pinky,FALSE
1949,ART DIRECTION (Black-and-White),Come to the Stable,FALSE
1949,ART DIRECTION (Black-and-White),The Heiress,TRUE
1949,ART DIRECTION (Black-and-White),Madame Bovary,FALSE
1949,ART DIRECTION (Color),The Adventures of Don Juan,FALSE
1949,ART DIRECTION (Color),Little Women,TRUE
1949,ART DIRECTION (Color),Saraband,FALSE
1949,CINEMATOGRAPHY (Black-and-White),Battleground,TRUE
1949,CINEMATOGRAPHY (Black-and-White),Champion,FALSE
1949,CINEMATOGRAPHY (Black-and-White),Come to the Stable,FALSE
1949,CINEMATOGRAPHY (Black-and-White),The Heiress,FALSE
1949,CINEMATOGRAPHY (Black-and-White),Prince of Foxes,FALSE
1949,CINEMATOGRAPHY (Color),The Barkleys of Broadway,FALSE
1949,CINEMATOGRAPHY (Color),Jolson Sings Again,FALSE
1949,CINEMATOGRAPHY (Color),Little Women,FALSE
1949,CINEMATOGRAPHY (Color),Sand,FALSE
1949,CINEMATOGRAPHY (Color),She Wore a Yellow Ribbon,TRUE
1949,COSTUME DESIGN (Black-and-White),The Heiress,TRUE
1949,COSTUME DESIGN (Black-and-White),Prince of Foxes,FALSE
1949,COSTUME DESIGN (Color),The Adventures of Don Juan,TRUE
1949,COSTUME DESIGN (Color),Mother Is a Freshman,FALSE
1949,DIRECTING,All the King's Men,FALSE
1949,DIRECTING,Battleground,FALSE
1949,DIRECTING,The Fallen Idol,FALSE
1949,DIRECTING,The Heiress,FALSE
1949,DIRECTING,A Letter to Three Wives,TRUE
1949,DOCUMENTARY (Feature),Daybreak in Udi,TRUE
1949,DOCUMENTARY (Feature),Kenji Comes Home,FALSE
1949,DOCUMENTARY (Short Subject),A Chance to Live,TRUE
1949,DOCUMENTARY (Short Subject),1848,FALSE
1949,DOCUMENTARY (Short Subject),The Rising Tide,FALSE
1949,DOCUMENTARY (Short Subject),So Much for So Little,TRUE
